country,year,sex,age,cases,total_annual_cases
FJ,1995,m,35-44,9,68
FJ,1995,m,45-54,4,68
FJ,1995,m,55-64,2,68
FJ,1995,m,65+,3,68
FJ,1996,f,0-14,3,69
FJ,1996,f,15-24,6,69
FJ,1996,f,25-34,8,69
FJ,1996,f,35-44,2,69
FJ,1996,f,45-54,6,69
FJ,1996,f,55-64,2,69
FJ,1996,f,65+,2,69
FJ,1996,m,0-14,1,69
FJ,1996,m,15-24,8,69
FJ,1996,m,25-34,8,69
FJ,1996,m,35-44,9,69
FJ,1996,m,45-54,9,69
FJ,1996,m,55-64,3,69
FJ,1996,m,65+,2,69
FJ,1997,f,0-14,0,66
FJ,1997,f,15-24,6,66
FJ,1997,f,25-34,9,66
FJ,1997,f,35-44,1,66
FJ,1997,f,45-54,5,66
FJ,1997,f,55-64,7,66
FJ,1997,f,65+,3,66
FJ,1997,m,0-14,1,66
FJ,1997,m,15-24,4,66
FJ,1997,m,25-34,8,66
FJ,1997,m,35-44,6,66
FJ,1997,m,45-54,8,66
FJ,1997,m,55-64,6,66
FJ,1997,m,65+,2,66
FJ,1998,f,0-14,2,74
FJ,1998,f,15-24,10,74
FJ,1998,f,25-34,10,74
FJ,1998,f,35-44,4,74
FJ,1998,f,45-54,4,74
FJ,1998,f,55-64,3,74
FJ,1998,f,65+,2,74
FJ,1998,m,0-14,0,74
FJ,1998,m,15-24,7,74
FJ,1998,m,25-34,11,74
FJ,1998,m,35-44,7,74
FJ,1998,m,45-54,8,74
FJ,1998,m,55-64,4,74
FJ,1998,m,65+,2,74
FJ,1999,f,0-14,0,65
FJ,1999,f,15-24,5,65
FJ,1999,f,25-34,7,65
FJ,1999,f,35-44,5,65
FJ,1999,f,45-54,2,65
FJ,1999,f,55-64,5,65
FJ,1999,f,65+,1,65
FJ,1999,m,0-14,1,65
FJ,1999,m,15-24,13,65
FJ,1999,m,25-34,7,65
FJ,1999,m,35-44,5,65
FJ,1999,m,45-54,8,65
FJ,1999,m,55-64,3,65
FJ,1999,m,65+,3,65
FJ,2000,f,0-14,0,62
FJ,2000,f,15-24,7,62
FJ,2000,f,25-34,5,62
FJ,2000,f,35-44,7,62
FJ,2000,f,45-54,1,62
FJ,2000,f,55-64,4,62
FJ,2000,f,65+,0,62
FJ,2000,m,0-14,0,62
FJ,2000,m,15-24,8,62
FJ,2000,m,25-34,6,62
FJ,2000,m,35-44,13,62
FJ,2000,m,45-54,5,62
FJ,2000,m,55-64,4,62
FJ,2000,m,65+,2,62
FJ,2001,f,0-14,0,73
FJ,2001,f,15-24,7,73
FJ,2001,f,25-34,5,73
FJ,2001,f,35-44,7,73
FJ,2001,f,45-54,1,73
FJ,2001,f,55-64,2,73
FJ,2001,f,65+,2,73
FJ,2001,m,0-14,0,73
FJ,2001,m,15-24,6,73
FJ,2001,m,25-34,8,73
FJ,2001,m,35-44,11,73
FJ,2001,m,45-54,7,73
FJ,2001,m,55-64,4,73
FJ,2001,m,65+,2,73
FJ,2002,f,0-14,2,74
FJ,2002,f,15-24,8,74
FJ,2002,f,25-34,4,74
FJ,2002,f,35-44,6,74
FJ,2002,f,45-54,3,74
FJ,2002,f,55-64,4,74
FJ,2002,f,65+,2,74
FJ,2002,m,0-14,1,74
FJ,2002,m,15-24,13,74
FJ,2002,m,25-34,11,74
FJ,2002,m,35-44,7,74
FJ,2002,m,45-54,4,74
FJ,2002,m,55-64,7,74
FJ,2002,m,65+,2,74
FJ,2003,f,0-14,1,78
FJ,2003,f,15-24,4,78
FJ,2003,f,25-34,7,78
FJ,2003,f,35-44,4,78
FJ,2003,f,45-54,4,78
FJ,2003,f,55-64,8,78
FJ,2003,f,65+,1,78
FJ,2003,m,0-14,2,78
FJ,2003,m,15-24,8,78
FJ,2003,m,25-34,9,78
FJ,2003,m,35-44,6,78
FJ,2003,m,45-54,11,78
FJ,2003,m,55-64,7,78
FJ,2003,m,65+,6,78
FJ,2004,f,0-14,0,62
FJ,2004,f,15-24,8,62
FJ,2004,f,25-34,6,62
FJ,2004,f,35-44,3,62
FJ,2004,f,45-54,5,62
FJ,2004,f,55-64,2,62
FJ,2004,f,65+,1,62
FJ,2004,m,0-14,0,62
FJ,2004,m,15-24,8,62
FJ,2004,m,25-34,6,62
FJ,2004,m,35-44,8,62
FJ,2004,m,45-54,6,62
FJ,2004,m,55-64,7,62
FJ,2004,m,65+,2,62
FJ,2005,f,0-14,7,63
FJ,2005,f,15-24,7,63
FJ,2005,f,25-34,9,63
FJ,2005,f,35-44,6,63
FJ,2005,f,45-54,4,63
FJ,2005,f,55-64,6,63
FJ,2005,f,65+,5,63
FJ,2005,m,0-14,7,63
FJ,2005,m,15-24,9,63
FJ,2005,m,25-34,18,63
FJ,2005,m,35-44,18,63
FJ,2005,m,45-54,14,63
FJ,2005,m,55-64,16,63
FJ,2005,m,65+,6,63
FJ,2006,f,0-14,1,73
FJ,2006,f,0-4,0,73
FJ,2006,f,15-24,12,73
FJ,2006,f,25-34,5,73
FJ,2006,f,35-44,6,73
FJ,2006,f,45-54,4,73
FJ,2006,f,5-14,1,73
FJ,2006,f,55-64,6,73
FJ,2006,f,65+,0,73
FJ,2006,m,0-14,0,73
FJ,2006,m,0-4,0,73
FJ,2006,m,15-24,8,73
FJ,2006,m,25-34,11,73
FJ,2006,m,35-44,4,73
FJ,2006,m,45-54,7,73
FJ,2006,m,5-14,0,73
FJ,2006,m,55-64,5,73
FJ,2006,m,65+,4,73
FJ,2007,f,0-14,7,52
FJ,2007,f,15-24,11,52
FJ,2007,f,25-34,4,52
FJ,2007,f,35-44,6,52
FJ,2007,f,45-54,5,52
FJ,2007,f,55-64,1,52
FJ,2007,f,65+,2,52
FJ,2007,m,0-14,1,52
FJ,2007,m,15-24,7,52
FJ,2007,m,25-34,7,52
FJ,2007,m,35-44,7,52
FJ,2007,m,45-54,4,52
FJ,2007,m,55-64,1,52
FJ,2007,m,65+,4,52
FJ,2008,f,15-24,13,78
FJ,2008,f,25-34,6,78
FJ,2008,f,35-44,5,78
FJ,2008,f,45-54,6,78
FJ,2008,f,55-64,3,78
FJ,2008,f,65+,4,78
FJ,2008,f,unknown,0,78
FJ,2008,m,15-24,10,78
FJ,2008,m,25-34,10,78
FJ,2008,m,35-44,4,78
FJ,2008,m,45-54,9,78
FJ,2008,m,55-64,4,78
FJ,2008,m,65+,4,78
FJ,2008,m,unknown,0,78
FM,1995,f,0-14,0,9
FM,1995,f,15-24,0,9
FM,1995,f,25-34,1,9
FM,1995,f,35-44,0,9
FM,1995,f,45-54,0,9
FM,1995,f,55-64,0,9
FM,1995,f,65+,1,9
FM,1995,m,0-14,0,9
FM,1995,m,15-24,1,9
FM,1995,m,25-34,0,9
FM,1995,m,35-44,3,9
FM,1995,m,45-54,1,9
FM,1995,m,55-64,0,9
FM,1995,m,65+,0,9
FM,1996,f,0-14,0,14
FM,1996,f,15-24,1,14
FM,1996,f,25-34,1,14
FM,1996,f,35-44,1,14
FM,1996,f,45-54,3,14
FM,1996,f,55-64,0,14
FM,1996,f,65+,0,14
FM,1996,m,0-14,0,14
FM,1996,m,15-24,1,14
FM,1996,m,25-34,0,14
FM,1996,m,35-44,0,14
FM,1996,m,45-54,1,14
FM,1996,m,55-64,2,14
FM,1996,m,65+,0,14
FM,1997,f,0-14,1,9
FM,1997,f,15-24,1,9
FM,1997,f,25-34,1,9
FM,1997,f,35-44,2,9
FM,1997,f,45-54,2,9
FM,1997,f,55-64,0,9
FM,1997,f,65+,2,9
FM,1997,m,0-14,0,9
FM,1997,m,15-24,0,9
FM,1997,m,25-34,0,9
FM,1997,m,35-44,0,9
FM,1997,m,45-54,2,9
FM,1997,m,55-64,0,9
FM,1997,m,65+,0,9
FM,1998,f,0-14,2,14
FM,1998,f,15-24,1,14
FM,1998,f,25-34,0,14
FM,1998,f,35-44,1,14
FM,1998,f,45-54,2,14
FM,1998,f,55-64,0,14
FM,1998,f,65+,0,14
FM,1998,m,0-14,4,14
FM,1998,m,15-24,5,14
FM,1998,m,25-34,3,14
FM,1998,m,35-44,4,14
FM,1998,m,45-54,1,14
FM,1998,m,55-64,0,14
FM,1998,m,65+,5,14
FM,2000,f,0-14,4,15
FM,2000,f,15-24,3,15
FM,2000,f,25-34,1,15
FM,2000,f,35-44,1,15
FM,2000,f,45-54,0,15
FM,2000,f,55-64,1,15
FM,2000,f,65+,1,15
FM,2000,m,0-14,0,15
FM,2000,m,15-24,2,15
FM,2000,m,25-34,0,15
FM,2000,m,35-44,1,15
FM,2000,m,45-54,0,15
FM,2000,m,55-64,0,15
FM,2000,m,65+,1,15
FM,2001,f,0-14,1,8
FM,2001,f,15-24,0,8
FM,2001,f,25-34,1,8
FM,2001,f,35-44,0,8
FM,2001,f,45-54,0,8
FM,2001,f,55-64,1,8
FM,2001,f,65+,0,8
FM,2001,m,0-14,0,8
FM,2001,m,15-24,2,8
FM,2001,m,25-34,0,8
FM,2001,m,35-44,0,8
FM,2001,m,45-54,2,8
FM,2001,m,55-64,1,8
FM,2001,m,65+,0,8
FM,2002,f,0-14,3,22
FM,2002,f,15-24,5,22
FM,2002,f,25-34,1,22
FM,2002,f,35-44,1,22
FM,2002,f,45-54,2,22
FM,2002,f,55-64,0,22
FM,2002,f,65+,2,22
FM,2002,m,0-14,2,22
FM,2002,m,15-24,0,22
FM,2002,m,25-34,1,22
FM,2002,m,35-44,1,22
FM,2002,m,45-54,1,22
FM,2002,m,55-64,1,22
FM,2002,m,65+,0,22
FM,2003,f,0-14,4,26
FM,2003,f,15-24,4,26
FM,2003,f,25-34,4,26
FM,2003,f,35-44,1,26
FM,2003,f,45-54,1,26
FM,2003,f,55-64,2,26
FM,2003,f,65+,1,26
FM,2003,m,0-14,0,26
FM,2003,m,15-24,3,26
FM,2003,m,25-34,2,26
FM,2003,m,35-44,2,26
FM,2003,m,45-54,0,26
FM,2003,m,55-64,2,26
FM,2003,m,65+,1,26
FM,2004,f,0-14,3,35
FM,2004,f,15-24,4,35
FM,2004,f,25-34,4,35
FM,2004,f,35-44,1,35
FM,2004,f,45-54,1,35
FM,2004,f,55-64,3,35
FM,2004,f,65+,1,35
FM,2004,m,0-14,0,35
FM,2004,m,15-24,4,35
FM,2004,m,25-34,0,35
FM,2004,m,35-44,2,35
FM,2004,m,45-54,0,35
FM,2004,m,55-64,2,35
FM,2004,m,65+,1,35
FM,2006,f,0-14,5,41
FM,2006,f,0-4,0,41
FM,2006,f,15-24,23,41
FM,2006,f,25-34,5,41
FM,2006,f,35-44,7,41
FM,2006,f,45-54,4,41
FM,2006,f,5-14,5,41
FM,2006,f,55-64,6,41
FM,2006,f,65+,4,41
FM,2006,m,0-14,14,41
FM,2006,m,0-4,7,41
FM,2006,m,15-24,21,41
FM,2006,m,25-34,3,41
FM,2006,m,35-44,6,41
FM,2006,m,45-54,8,41
FM,2006,m,5-14,7,41
FM,2006,m,55-64,6,41
FM,2006,m,65+,1,41
FM,2007,f,0-14,5,47
FM,2007,f,15-24,11,47
FM,2007,f,25-34,6,47
FM,2007,f,35-44,2,47
FM,2007,f,45-54,2,47
FM,2007,f,55-64,2,47
FM,2007,f,65+,0,47
FM,2007,m,0-14,1,47
FM,2007,m,15-24,8,47
FM,2007,m,25-34,5,47
FM,2007,m,35-44,4,47
FM,2007,m,45-54,0,47
FM,2007,m,55-64,1,47
FM,2007,m,65+,0,47
FM,2008,f,0-14,1,38
FM,2008,f,0-4,1,38
FM,2008,f,15-24,10,38
FM,2008,f,25-34,2,38
FM,2008,f,35-44,5,38
FM,2008,f,45-54,1,38
FM,2008,f,5-14,0,38
FM,2008,f,55-64,0,38
FM,2008,f,65+,0,38
FM,2008,f,unknown,0,38
FM,2008,m,0-14,1,38
FM,2008,m,0-4,1,38
FM,2008,m,15-24,9,38
FM,2008,m,25-34,3,38
FM,2008,m,35-44,1,38
FM,2008,m,45-54,3,38
FM,2008,m,5-14,0,38
FM,2008,m,55-64,1,38
FM,2008,m,65+,0,38
FM,2008,m,unknown,0,38
FR,1995,f,0-14,36,3449
FR,1995,f,15-24,138,3449
FR,1995,f,25-34,226,3449
FR,1995,f,35-44,176,3449
FR,1995,f,45-54,90,3449
FR,1995,f,55-64,92,3449
FR,1995,f,65+,365,3449
FR,1995,m,0-14,30,3449
FR,1995,m,15-24,156,3449
FR,1995,m,25-34,431,3449
FR,1995,m,35-44,502,3449
FR,1995,m,45-54,414,3449
FR,1995,m,55-64,297,3449
FR,1995,m,65+,496,3449
FR,1996,f,0-14,22,3002
FR,1996,f,15-24,124,3002
FR,1996,f,25-34,195,3002
FR,1996,f,35-44,131,3002
FR,1996,f,45-54,79,3002
FR,1996,f,55-64,82,3002
FR,1996,f,65+,376,3002
FR,1996,m,0-14,36,3002
FR,1996,m,15-24,124,3002
FR,1996,m,25-34,335,3002
FR,1996,m,35-44,413,3002
FR,1996,m,45-54,351,3002
FR,1996,m,55-64,248,3002
FR,1996,m,65+,475,3002
FR,1997,f,0-14,17,2430
FR,1997,f,15-24,117,2430
FR,1997,f,25-34,166,2430
FR,1997,f,35-44,115,2430
FR,1997,f,45-54,80,2430
FR,1997,f,55-64,57,2430
FR,1997,f,65+,274,2430
FR,1997,m,0-14,24,2430
FR,1997,m,15-24,113,2430
FR,1997,m,25-34,288,2430
FR,1997,m,35-44,362,2430
FR,1997,m,45-54,271,2430
FR,1997,m,55-64,194,2430
FR,1997,m,65+,343,2430
FR,1999,f,0-14,25,2325
FR,1999,f,15-24,110,2325
FR,1999,f,25-34,145,2325
FR,1999,f,35-44,120,2325
FR,1999,f,45-54,80,2325
FR,1999,f,55-64,60,2325
FR,1999,f,65+,284,2325
FR,1999,m,0-14,13,2325
FR,1999,m,15-24,147,2325
FR,1999,m,25-34,267,2325
FR,1999,m,35-44,310,2325
FR,1999,m,45-54,276,2325
FR,1999,m,55-64,157,2325
FR,1999,m,65+,318,2325
FR,2000,f,0-14,18,1815
FR,2000,f,15-24,108,1815
FR,2000,f,25-34,127,1815
FR,2000,f,35-44,89,1815
FR,2000,f,45-54,46,1815
FR,2000,f,55-64,43,1815
FR,2000,f,65+,155,1815
FR,2000,m,0-14,10,1815
FR,2000,m,15-24,136,1815
FR,2000,m,25-34,248,1815
FR,2000,m,35-44,247,1815
FR,2000,m,45-54,211,1815
FR,2000,m,55-64,125,1815
FR,2000,m,65+,244,1815
FR,2001,f,0-14,17,2398
FR,2001,f,15-24,131,2398
FR,2001,f,25-34,132,2398
FR,2001,f,35-44,102,2398
FR,2001,f,45-54,63,2398
FR,2001,f,55-64,40,2398
FR,2001,f,65+,183,2398
FR,2001,m,0-14,10,2398
FR,2001,m,15-24,124,2398
FR,2001,m,25-34,230,2398
FR,2001,m,35-44,260,2398
FR,2001,m,45-54,205,2398
FR,2001,m,55-64,119,2398
FR,2001,m,65+,211,2398
FR,2002,f,0-14,13,2276
FR,2002,f,15-24,106,2276
FR,2002,f,25-34,127,2276
FR,2002,f,35-44,90,2276
FR,2002,f,45-54,56,2276
FR,2002,f,55-64,33,2276
FR,2002,f,65+,161,2276
FR,2002,m,0-14,24,2276
FR,2002,m,15-24,138,2276
FR,2002,m,25-34,265,2276
FR,2002,m,35-44,223,2276
FR,2002,m,45-54,219,2276
FR,2002,m,55-64,119,2276
FR,2002,m,65+,180,2276
FR,2003,f,0-14,16,2219
FR,2003,f,15-24,114,2219
FR,2003,f,25-34,129,2219
FR,2003,f,35-44,79,2219
FR,2003,f,45-54,44,2219
FR,2003,f,55-64,32,2219
FR,2003,f,65+,159,2219
FR,2003,m,0-14,18,2219
FR,2003,m,15-24,129,2219
FR,2003,m,25-34,249,2219
FR,2003,m,35-44,223,2219
FR,2003,m,45-54,190,2219
FR,2003,m,55-64,127,2219
FR,2003,m,65+,210,2219
FR,2004,f,0-14,11,1923
FR,2004,f,15-24,96,1923
FR,2004,f,25-34,116,1923
FR,2004,f,35-44,82,1923
FR,2004,f,45-54,53,1923
FR,2004,f,55-64,34,1923
FR,2004,f,65+,171,1923
FR,2004,m,0-14,13,1923
FR,2004,m,15-24,109,1923
FR,2004,m,25-34,222,1923
FR,2004,m,35-44,220,1923
FR,2004,m,45-54,200,1923
FR,2004,m,55-64,138,1923
FR,2004,m,65+,216,1923
FR,2005,f,0-14,16,1941
FR,2005,f,0-4,5,1941
FR,2005,f,15-24,104,1941
FR,2005,f,25-34,134,1941
FR,2005,f,35-44,82,1941
FR,2005,f,45-54,56,1941
FR,2005,f,5-14,11,1941
FR,2005,f,55-64,38,1941
FR,2005,f,65+,180,1941
FR,2005,f,unknown,0,1941
FR,2005,m,0-14,12,1941
FR,2005,m,0-4,7,1941
FR,2005,m,15-24,127,1941
FR,2005,m,25-34,212,1941
FR,2005,m,35-44,222,1941
FR,2005,m,45-54,196,1941
FR,2005,m,5-14,5,1941
FR,2005,m,55-64,134,1941
FR,2005,m,65+,205,1941
FR,2005,m,unknown,0,1941
FR,2006,f,0-14,15,1911
FR,2006,f,0-4,4,1911
FR,2006,f,15-24,112,1911
FR,2006,f,25-34,158,1911
FR,2006,f,35-44,91,1911
FR,2006,f,45-54,67,1911
FR,2006,f,5-14,11,1911
FR,2006,f,55-64,44,1911
FR,2006,f,65+,170,1911
FR,2006,f,unknown,0,1911
FR,2006,m,0-14,17,1911
FR,2006,m,0-4,8,1911
FR,2006,m,15-24,137,1911
FR,2006,m,25-34,214,1911
FR,2006,m,35-44,238,1911
FR,2006,m,45-54,209,1911
FR,2006,m,5-14,9,1911
FR,2006,m,55-64,153,1911
FR,2006,m,65+,278,1911
FR,2006,m,unknown,0,1911
FR,2007,f,0-14,20,1921
FR,2007,f,0-4,6,1921
FR,2007,f,15-24,127,1921
FR,2007,f,25-34,167,1921
FR,2007,f,35-44,91,1921
FR,2007,f,45-54,56,1921
FR,2007,f,5-14,14,1921
FR,2007,f,55-64,61,1921
FR,2007,f,65+,188,1921
FR,2007,f,unknown,0,1921
FR,2007,m,0-14,17,1921
FR,2007,m,0-4,8,1921
FR,2007,m,15-24,120,1921
FR,2007,m,25-34,225,1921
FR,2007,m,35-44,196,1921
FR,2007,m,45-54,219,1921
FR,2007,m,5-14,9,1921
FR,2007,m,55-64,156,1921
FR,2007,m,65+,273,1921
FR,2007,m,unknown,0,1921
FR,2008,f,0-14,8,1222
FR,2008,f,0-4,1,1222
FR,2008,f,15-24,57,1222
FR,2008,f,25-34,96,1222
FR,2008,f,35-44,71,1222
FR,2008,f,45-54,50,1222
FR,2008,f,5-14,7,1222
FR,2008,f,55-64,38,1222
FR,2008,f,65+,101,1222
FR,2008,f,unknown,0,1222
FR,2008,m,0-14,10,1222
FR,2008,m,0-4,5,1222
FR,2008,m,15-24,73,1222
FR,2008,m,25-34,136,1222
FR,2008,m,35-44,161,1222
FR,2008,m,45-54,134,1222
FR,2008,m,5-14,5,1222
FR,2008,m,55-64,110,1222
FR,2008,m,65+,175,1222
FR,2008,m,unknown,1,1222
GA,1995,f,0-14,9,486
GA,1995,f,15-24,47,486
GA,1995,f,25-34,54,486
GA,1995,f,35-44,28,486
GA,1995,f,45-54,25,486
GA,1995,f,55-64,19,486
GA,1995,f,65+,3,486
GA,1995,m,0-14,3,486
GA,1995,m,15-24,45,486
GA,1995,m,25-34,74,486
GA,1995,m,35-44,80,486
GA,1995,m,45-54,54,486
GA,1995,m,55-64,30,486
GA,1995,m,65+,15,486
GA,1996,f,0-14,5,263
GA,1996,f,15-24,33,263
GA,1996,f,25-34,26,263
GA,1996,f,35-44,19,263
GA,1996,f,45-54,11,263
GA,1996,f,55-64,4,263
GA,1996,f,65+,4,263
GA,1996,m,0-14,0,263
GA,1996,m,15-24,28,263
GA,1996,m,25-34,44,263
GA,1996,m,35-44,40,263
GA,1996,m,45-54,22,263
GA,1996,m,55-64,11,263
GA,1996,m,65+,2,263
GA,1998,f,0-14,15,889
GA,1998,f,15-24,97,889
GA,1998,f,25-34,85,889
GA,1998,f,35-44,67,889
GA,1998,f,45-54,32,889
GA,1998,f,55-64,30,889
GA,1998,f,65+,14,889
GA,1998,m,0-14,14,889
GA,1998,m,15-24,93,889
GA,1998,m,25-34,159,889
GA,1998,m,35-44,129,889
GA,1998,m,45-54,76,889
GA,1998,m,55-64,43,889
GA,1998,m,65+,32,889
GA,1999,f,0-14,15,916
GA,1999,f,15-24,97,916
GA,1999,f,25-34,110,916
GA,1999,f,35-44,67,916
GA,1999,f,45-54,32,916
GA,1999,f,55-64,30,916
GA,1999,f,65+,14,916
GA,1999,m,0-14,14,916
GA,1999,m,15-24,98,916
GA,1999,m,25-34,158,916
GA,1999,m,35-44,129,916
GA,1999,m,45-54,76,916
GA,1999,m,55-64,43,916
GA,1999,m,65+,32,916
GA,2001,f,0-14,27,1137
GA,2001,f,15-24,127,1137
GA,2001,f,25-34,139,1137
GA,2001,f,35-44,73,1137
GA,2001,f,45-54,34,1137
GA,2001,f,55-64,21,1137
GA,2001,f,65+,21,1137
GA,2001,m,0-14,21,1137
GA,2001,m,15-24,137,1137
GA,2001,m,25-34,205,1137
GA,2001,m,35-44,147,1137
GA,2001,m,45-54,73,1137
GA,2001,m,55-64,60,1137
GA,2001,m,65+,46,1137
GA,2002,f,0-14,18,1033
GA,2002,f,15-24,125,1033
GA,2002,f,25-34,140,1033
GA,2002,f,35-44,71,1033
GA,2002,f,45-54,32,1033
GA,2002,f,55-64,21,1033
GA,2002,f,65+,28,1033
GA,2002,m,0-14,10,1033
GA,2002,m,15-24,137,1033
GA,2002,m,25-34,173,1033
GA,2002,m,35-44,148,1033
GA,2002,m,45-54,63,1033
GA,2002,m,55-64,27,1033
GA,2002,m,65+,40,1033
GA,2003,f,0-14,16,1233
GA,2003,f,15-24,138,1233
GA,2003,f,25-34,144,1233
GA,2003,f,35-44,107,1233
GA,2003,f,45-54,51,1233
GA,2003,f,55-64,33,1233
GA,2003,f,65+,18,1233
GA,2003,m,0-14,14,1233
GA,2003,m,15-24,165,1233
GA,2003,m,25-34,225,1233
GA,2003,m,35-44,149,1233
GA,2003,m,45-54,103,1233
GA,2003,m,55-64,48,1233
GA,2003,m,65+,22,1233
GA,2004,f,0-14,15,1323
GA,2004,f,15-24,173,1323
GA,2004,f,25-34,141,1323
GA,2004,f,35-44,80,1323
GA,2004,f,45-54,37,1323
GA,2004,f,55-64,24,1323
GA,2004,f,65+,27,1323
GA,2004,m,0-14,17,1323
GA,2004,m,15-24,197,1323
GA,2004,m,25-34,289,1323
GA,2004,m,35-44,143,1323
GA,2004,m,45-54,83,1323
GA,2004,m,55-64,47,1323
GA,2004,m,65+,50,1323
GA,2005,f,0-14,19,1042
GA,2005,f,15-24,128,1042
GA,2005,f,25-34,123,1042
GA,2005,f,35-44,88,1042
GA,2005,f,45-54,29,1042
GA,2005,f,55-64,29,1042
GA,2005,f,65+,18,1042
GA,2005,m,0-14,13,1042
GA,2005,m,15-24,123,1042
GA,2005,m,25-34,199,1042
GA,2005,m,35-44,140,1042
GA,2005,m,45-54,70,1042
GA,2005,m,55-64,38,1042
GA,2005,m,65+,25,1042
GA,2006,f,0-14,19,1145
GA,2006,f,15-24,160,1145
GA,2006,f,25-34,123,1145
GA,2006,f,35-44,79,1145
GA,2006,f,45-54,39,1145
GA,2006,f,55-64,20,1145
GA,2006,f,65+,21,1145
GA,2006,m,0-14,20,1145
GA,2006,m,15-24,157,1145
GA,2006,m,25-34,207,1145
GA,2006,m,35-44,148,1145
GA,2006,m,45-54,89,1145
GA,2006,m,55-64,40,1145
GA,2006,m,65+,23,1145
GA,2008,f,0-14,29,1502
GA,2008,f,0-4,1,1502
GA,2008,f,15-24,209,1502
GA,2008,f,25-34,158,1502
GA,2008,f,35-44,93,1502
GA,2008,f,45-54,59,1502
GA,2008,f,5-14,28,1502
GA,2008,f,55-64,32,1502
GA,2008,f,65+,17,1502
GA,2008,m,0-14,14,1502
GA,2008,m,0-4,1,1502
GA,2008,m,15-24,209,1502
GA,2008,m,25-34,297,1502
GA,2008,m,35-44,196,1502
GA,2008,m,45-54,104,1502
GA,2008,m,5-14,13,1502
GA,2008,m,55-64,45,1502
GA,2008,m,65+,39,1502
GB,1997,f,0-14,8,844
GB,1997,f,15-24,67,844
GB,1997,f,25-34,64,844
GB,1997,f,35-44,43,844
GB,1997,f,45-54,34,844
GB,1997,f,55-64,24,844
GB,1997,f,65+,51,844
GB,1997,m,0-14,2,844
GB,1997,m,15-24,68,844
GB,1997,m,25-34,87,844
GB,1997,m,35-44,90,844
GB,1997,m,45-54,84,844
GB,1997,m,55-64,60,844
GB,1997,m,65+,107,844
GB,1998,f,0-14,9,1342
GB,1998,f,15-24,105,1342
GB,1998,f,25-34,103,1342
GB,1998,f,35-44,71,1342
GB,1998,f,45-54,44,1342
GB,1998,f,55-64,39,1342
GB,1998,f,65+,114,1342
GB,1998,m,0-14,11,1342
GB,1998,m,15-24,103,1342
GB,1998,m,25-34,164,1342
GB,1998,m,35-44,141,1342
GB,1998,m,45-54,108,1342
GB,1998,m,55-64,105,1342
GB,1998,m,65+,225,1342
GB,1999,f,0-14,6,797
GB,1999,f,15-24,55,797
GB,1999,f,25-34,80,797
GB,1999,f,35-44,60,797
GB,1999,f,45-54,29,797
GB,1999,f,55-64,30,797
GB,1999,f,65+,69,797
GB,1999,m,0-14,8,797
GB,1999,m,15-24,68,797
GB,1999,m,25-34,93,797
GB,1999,m,35-44,68,797
GB,1999,m,45-54,53,797
GB,1999,m,55-64,51,797
GB,1999,m,65+,126,797
GB,2000,f,0-14,9,1204
GB,2000,f,15-24,95,1204
GB,2000,f,25-34,114,1204
GB,2000,f,35-44,60,1204
GB,2000,f,45-54,31,1204
GB,2000,f,55-64,31,1204
GB,2000,f,65+,67,1204
GB,2000,m,0-14,8,1204
GB,2000,m,15-24,86,1204
GB,2000,m,25-34,130,1204
GB,2000,m,35-44,96,1204
GB,2000,m,45-54,87,1204
GB,2000,m,55-64,75,1204
GB,2000,m,65+,138,1204
GB,2001,f,0-14,15,946
GB,2001,f,15-24,74,946
GB,2001,f,25-34,104,946
GB,2001,f,35-44,57,946
GB,2001,f,45-54,54,946
GB,2001,f,55-64,38,946
GB,2001,f,65+,105,946
GB,2001,m,0-14,10,946
GB,2001,m,15-24,99,946
GB,2001,m,25-34,135,946
GB,2001,m,35-44,105,946
GB,2001,m,45-54,96,946
GB,2001,m,55-64,81,946
GB,2001,m,65+,117,946
GB,2002,f,0-14,6,1365
GB,2002,f,15-24,82,1365
GB,2002,f,25-34,131,1365
GB,2002,f,35-44,66,1365
GB,2002,f,45-54,44,1365
GB,2002,f,55-64,33,1365
GB,2002,f,65+,93,1365
GB,2002,m,0-14,6,1365
GB,2002,m,15-24,94,1365
GB,2002,m,25-34,142,1365
GB,2002,m,35-44,132,1365
GB,2002,m,45-54,98,1365
GB,2002,m,55-64,90,1365
GB,2002,m,65+,153,1365
GB,2003,f,0-14,14,1455
GB,2003,f,15-24,108,1455
GB,2003,f,25-34,148,1455
GB,2003,f,35-44,88,1455
GB,2003,f,45-54,47,1455
GB,2003,f,55-64,17,1455
GB,2003,f,65+,55,1455
GB,2003,m,0-14,13,1455
GB,2003,m,15-24,101,1455
GB,2003,m,25-34,182,1455
GB,2003,m,35-44,128,1455
GB,2003,m,45-54,81,1455
GB,2003,m,55-64,59,1455
GB,2003,m,65+,92,1455
GB,2004,f,0-14,13,1693
GB,2004,f,15-24,126,1693
GB,2004,f,25-34,176,1693
GB,2004,f,35-44,85,1693
GB,2004,f,45-54,47,1693
GB,2004,f,55-64,33,1693
GB,2004,f,65+,65,1693
GB,2004,m,0-14,10,1693
GB,2004,m,15-24,118,1693
GB,2004,m,25-34,203,1693
GB,2004,m,35-44,148,1693
GB,2004,m,45-54,103,1693
GB,2004,m,55-64,85,1693
GB,2004,m,65+,94,1693
GB,2005,f,0-14,14,1821
